store_id,product_id,date,category,sales,price,Discount_Applied,safety_stock,lead_time_days,promotion,is_outlier,day_of_week,day_of_month,week_of_year,month,quarter,day_of_year,is_weekend,sin_day_of_week,cos_day_of_week,sin_month,cos_month,lag_1,has_lag_1,lag_7,has_lag_7,lag_14,has_lag_14,lag_28,has_lag_28,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,rolling_mean_14,rolling_mean_28,rolling_std_28,rolling_min_28,rolling_max_28,trend_ratio,is_promotion,previous_price,price_change,price_change_pct,store_id_Germany,store_id_India,store_id_Pakistan,store_id_UAE,store_id_UK,store_id_USA,product_id_4K Smart TV,product_id_Air Fryer,product_id_Blender,product_id_Coffee Maker,product_id_Cotton T-Shirt,product_id_Cycling Helmet,product_id_Denim Jeans,product_id_Dumbbell Set,product_id_Face Wash,product_id_Football,product_id_Formal Shirt,product_id_Gaming Laptop,product_id_Hair Serum,product_id_Lipstick Set,product_id_Microwave Oven,product_id_Moisturizing Cream,product_id_Perfume,product_id_Running Shoes,product_id_Smartphone 128GB,product_id_Smartwatch,product_id_Tennis Racket,product_id_Vacuum Cleaner,product_id_Winter Jacket,product_id_Wireless Noise-Canceling Headphones,product_id_Yoga Mat,category_Apparel,category_Beauty,category_Electronics,category_Home & Kitchen,category_Sports
UAE,Gaming Laptop,2025-05-23,Electronics,0.0,794.075,,20.0,2.0,0.0,0.0,4,23,21,5,2,143,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.0,1,0.0,1,2.0,1,0.0,1,1.1428571428571428,2.1930626551751318,0.0,6.0,0.8571428571428571,0.6071428571428571,1.3427248612094906,0.0,6.0,1.8823529411764706,0,794.075,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAE,Gaming Laptop,2025-05-24,Electronics,1.0,1374.2,0.03,20.0,2.0,1.0,0.0,5,24,21,5,2,144,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.0,1,1.0,1,0.0,1,3.0,1,1.1428571428571428,2.1930626551751318,0.0,6.0,0.7142857142857143,0.6071428571428571,1.3427248612094906,0.0,6.0,1.8823529411764706,1,794.075,580.125,0.7305670119321223,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAE,Gaming Laptop,2025-05-25,Electronics,2.0,161.58,0.04,20.0,2.0,1.0,0.0,6,25,21,5,2,145,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1.0,1,0.0,1,0.0,1,0.0,1,1.1428571428571428,2.1930626551751318,0.0,6.0,0.7857142857142857,0.5357142857142857,1.261455445614245,0.0,6.0,2.1333333333333333,1,1374.2,-1212.6200000000001,-0.8824188618832776,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAE,Gaming Laptop,2025-05-26,Electronics,0.0,161.58,,20.0,2.0,0.0,0.0,0,26,22,5,2,146,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,2.0,1,1.0,1,0.0,1,0.0,1,1.4285714285714286,2.149196970742237,0.0,6.0,0.9285714285714286,0.6071428571428571,1.286375491356197,0.0,6.0,2.3529411764705883,0,161.58,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAE,Gaming Laptop,2025-05-27,Electronics,0.0,161.58,,20.0,2.0,0.0,0.0,1,27,22,5,2,147,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.0,1,0.0,1,2.0,1,2.0,1,1.2857142857142858,2.214669705568281,0.0,6.0,0.9285714285714286,0.6071428571428571,1.286375491356197,0.0,6.0,2.11764705882353,0,161.58,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAE,Gaming Laptop,2025-05-28,Electronics,2.0,1059.35,0.12,20.0,2.0,1.0,0.0,2,28,22,5,2,148,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.0,1,6.0,1,0.0,1,0.0,1,1.2857142857142858,2.214669705568281,0.0,6.0,0.7857142857142857,0.5357142857142857,1.261455445614245,0.0,6.0,2.4000000000000004,1,161.58,897.7699999999999,5.556195073647728,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAE,Gaming Laptop,2025-05-29,Electronics,1.0,849.52,0.06,20.0,2.0,1.0,0.0,3,29,22,5,2,149,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,2.0,1,0.0,1,0.0,1,0.0,1,0.7142857142857143,0.9511897312113378,0.0,2.0,0.9285714285714286,0.6071428571428571,1.286375491356197,0.0,6.0,1.1764705882352942,1,1059.35,-209.82999999999993,-0.1980742908387218,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAE,Gaming Laptop,2025-05-30,Electronics,0.0,849.52,,20.0,2.0,0.0,0.0,4,30,22,5,2,150,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1.0,1,0.0,1,0.0,1,0.0,1,0.8571428571428571,0.8997354108424328,0.0,2.0,1.0,0.6428571428571429,1.2827714704898292,0.0,6.0,1.3333333333333333,0,849.52,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAE,Gaming Laptop,2025-05-31,Electronics,0.0,849.52,,20.0,2.0,0.0,0.0,5,31,22,5,2,151,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.0,1,1.0,1,1.0,1,0.0,1,0.8571428571428571,0.8997354108424328,0.0,2.0,1.0,0.6428571428571429,1.2827714704898292,0.0,6.0,1.3333333333333333,0,849.52,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAE,Gaming Laptop,2025-06-01,Electronics,0.0,849.52,,20.0,2.0,0.0,0.0,6,1,22,6,2,152,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.0,1,2.0,1,0.0,1,0.0,1,0.7142857142857143,0.9511897312113378,0.0,2.0,0.9285714285714286,0.6428571428571429,1.2827714704898292,0.0,6.0,1.1111111111111112,0,849.52,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAE,Gaming Laptop,2025-06-02,Electronics,0.0,849.52,,20.0,2.0,0.0,0.0,0,2,23,6,2,153,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,1.0,1,0.0,1,0.42857142857142855,0.7867957924694388,0.0,2.0,0.9285714285714286,0.6428571428571429,1.2827714704898292,0.0,6.0,0.6666666666666666,0,849.52,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAE,Gaming Laptop,2025-06-03,Electronics,0.0,849.52,,20.0,2.0,0.0,0.0,1,3,23,6,2,154,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.42857142857142855,0.7867957924694388,0.0,2.0,0.8571428571428571,0.6428571428571429,1.2827714704898292,0.0,6.0,0.6666666666666666,0,849.52,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAE,Gaming Laptop,2025-06-04,Electronics,0.0,849.52,,20.0,2.0,0.0,0.0,2,4,23,6,2,155,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.0,1,2.0,1,6.0,1,0.0,1,0.42857142857142855,0.7867957924694388,0.0,2.0,0.8571428571428571,0.6428571428571429,1.2827714704898292,0.0,6.0,0.6666666666666666,0,849.52,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAE,Gaming Laptop,2025-06-05,Electronics,5.0,423.16499999999996,0.09,20.0,2.0,1.0,1.0,3,5,23,6,2,156,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0,1,1.0,1,0.0,1,0.0,1,0.14285714285714285,0.3779644730092193,0.0,1.0,0.42857142857142855,0.6428571428571429,1.2827714704898292,0.0,6.0,0.22222222222222218,1,849.52,-426.355,-0.5018775308409456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAE,Gaming Laptop,2025-06-06,Electronics,0.0,423.16499999999996,,20.0,2.0,0.0,0.0,4,6,23,6,2,157,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,5.0,1,0.0,1,0.0,1,2.0,1,0.7142857142857143,1.889822365046134,0.0,5.0,0.7857142857142857,0.8214285714285714,1.5166623059417492,0.0,6.0,0.8695652173913044,0,423.16499999999996,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAE,Gaming Laptop,2025-06-07,Electronics,3.0,1143.33,0.1,20.0,2.0,1.0,0.0,5,7,23,6,2,158,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,1.0,1,0.0,1,0.7142857142857143,1.889822365046134,0.0,5.0,0.7857142857142857,0.75,1.506160190191771,0.0,6.0,0.9523809523809524,1,423.16499999999996,720.165,1.7018538867817519,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAE,Gaming Laptop,2025-06-08,Electronics,0.0,1143.33,,20.0,2.0,0.0,0.0,6,8,23,6,2,159,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,3.0,1,0.0,1,2.0,1,0.0,1,1.1428571428571428,2.0354009783964275,0.0,5.0,0.9285714285714286,0.8571428571428571,1.5566889295168824,0.0,6.0,1.3333333333333333,0,1143.33,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
